inter_id,user_id,book_id,borrow_time,还书时间,续借时间,续借次数,source_table
61160,1181,33935,2024-09-02 15:50:03,2024-11-0712:02:49,2024-09-2617:16:54,1,table_c
66187,1181,37365,2024-09-04 09:30:47,2024-11-0415:01:29,2024-09-2617:16:57,1,table_c
61162,1181,33871,2024-09-18 18:19:43,2024-12-2018:14:01,2024-11-1716:17:55,2,table_c
63969,1181,35748,2024-09-18 18:19:48,2024-12-2617:55:47,2024-11-1716:17:53,2,table_c
27639,1181,16405,2024-11-28 21:55:12,,2024-12-2713:59:26,1,table_c
6862,1181,3824,2024-11-28 21:55:18,,2024-12-2713:59:22,1,table_c
24597,1181,14577,2024-11-28 21:56:25,,2024-12-2713:59:28,1,table_c
22898,1181,13565,2024-11-28 21:56:33,,2024-12-2713:59:24,1,table_c
61990,1181,24334,2024-12-28 17:14:51,,,0,table_d
61161,1181,33871,2024-12-28 17:15:04,,,0,table_c
27640,1184,16802,2023-10-09 21:12:57,2023-11-0211:35:05,2023-10-3117:59:54,1,table_c
22899,1184,13595,2023-10-18 21:05:36,2023-11-0211:34:57,,0,table_c
49909,1184,30633,2023-11-27 22:02:17,2023-12-0318:52:24,,0,table_d
49896,1184,28862,2023-12-03 21:17:47,2023-12-2313:22:36,,0,table_d
49902,1184,29356,2023-12-03 21:17:53,2023-12-2313:22:45,,0,table_c
49903,1184,28364,2023-12-03 21:17:59,2023-12-1817:35:00,,0,table_c
49897,1184,28536,2023-12-03 21:18:05,2023-12-2011:47:32,,0,table_c
49904,1184,28372,2023-12-03 21:18:11,2023-12-2313:22:08,,0,table_c
49898,1184,28383,2023-12-03 21:18:16,2023-12-2011:47:25,,0,table_c
49905,1184,28831,2023-12-03 21:18:22,2023-12-2011:47:43,,0,table_c
65088,1184,36617,2023-12-07 15:30:57,2023-12-0813:34:59,,0,table_c
49912,1184,28752,2023-12-08 18:49:38,2023-12-2919:15:50,,0,table_c
49908,1184,28814,2023-12-18 21:08:20,2023-12-2011:47:01,,0,table_c
49907,1184,6158,2023-12-18 21:08:31,2023-12-2011:47:18,,0,table_d
55319,1184,30873,2024-01-06 21:59:09,2024-02-1819:05:36,,0,table_d
43593,1184,25937,2024-02-18 19:05:14,2024-02-2618:11:51,,0,table_c
43592,1184,25942,2024-02-18 19:05:18,2024-02-2618:11:27,,0,table_c
55318,1184,30926,2024-02-27 20:55:43,2024-03-0520:29:06,,0,table_c
49910,1184,28864,2024-02-27 20:55:54,2024-03-2712:46:44,,0,table_c
49899,1184,28867,2024-02-27 20:56:18,2024-03-2712:46:42,,0,table_c
49911,1184,28861,2024-02-27 20:56:28,2024-03-2712:46:40,,0,table_c
49900,1184,29301,2024-02-27 20:56:31,2024-03-2712:45:01,,0,table_c
55320,1184,24334,2024-02-27 20:56:46,2024-03-2012:15:03,,0,table_d
49901,1184,29460,2024-02-27 20:56:50,2024-03-2712:45:38,,0,table_c
55315,1184,31217,2024-03-24 19:39:07,2024-06-1521:42:31,2024-05-2220:03:46,2,table_c
57100,1184,32017,2024-03-24 19:39:13,2024-06-2312:31:16,2024-05-2220:03:51,2,table_c
55316,1184,30732,2024-03-24 19:39:58,2024-06-2312:31:09,2024-05-2220:03:47,2,table_c
55317,1184,31090,2024-03-24 19:40:06,2024-06-2312:30:59,2024-05-2220:03:53,2,table_c
49894,1184,28884,2024-03-24 19:44:38,2024-06-0420:24:01,2024-05-2220:03:54,2,table_c
49893,1184,29457,2024-03-26 19:06:35,2024-06-1521:42:42,2024-05-2220:03:55,2,table_c
49895,1184,29458,2024-05-22 21:50:48,2024-06-0420:19:51,,0,table_c
95194,1184,53448,2024-06-02 13:57:54,2024-06-2719:41:02,,0,table_c
97258,1184,54592,2024-06-02 15:36:32,2024-06-0217:47:32,,0,table_c
97257,1184,54691,2024-06-03 14:32:48,2024-06-2713:23:52,,0,table_c
43590,1184,15647,2024-06-15 21:41:17,2024-06-2312:30:01,,0,table_d
59220,1184,33012,2024-10-18 17:20:18,2024-11-1909:54:10,,0,table_c
59219,1184,33012,2024-11-25 17:55:43,2024-11-2712:39:12,,0,table_c
4578,1184,2252,2024-11-25 18:04:56,2024-12-0413:30:41,,0,table_c
14235,1188,8136,2023-09-19 16:42:01,2023-09-1916:42:23,,0,table_c
1805,1188,992,2023-09-20 09:31:17,2023-12-1911:15:11,2023-11-1713:30:01,2,table_c
1804,1188,1033,2023-09-20 09:31:25,2023-12-1411:35:42,2023-11-1713:30:06,2,table_c
2124,1188,1255,2023-10-16 15:59:21,2024-01-1309:36:57,2023-12-1509:11:27,2,table_c
3254,1188,1934,2023-10-16 15:59:30,2023-12-1411:36:12,2023-11-1500:00:41,1,table_c
6865,1188,3739,2023-11-01 13:20:22,2023-11-0813:22:42,,0,table_c
6864,1188,3735,2023-11-01 13:20:29,2023-11-0813:18:31,,0,table_c
7943,1188,4422,2023-11-27 19:26:20,2023-12-2913:51:31,,0,table_c
1803,1188,56957,2023-12-14 12:29:47,2024-01-2011:18:53,2024-01-1215:51:14,1,table_d
6863,1188,52214,2023-12-26 08:30:38,2024-01-2011:19:21,,0,table_d
69949,1188,16789,2023-12-27 08:30:32,2024-02-2116:19:22,,0,table_d
46606,1188,28058,2024-01-11 08:30:36,2024-02-2609:44:43,,0,table_c
43605,1188,24449,2024-02-26 10:54:52,2024-04-2311:34:45,2024-03-2622:29:18,1,table_c
62543,1188,34808,2024-03-05 08:32:25,2024-04-0217:46:15,,0,table_c
52878,1188,30545,2024-03-08 08:32:32,2024-03-2515:44:08,,0,table_c
36273,1188,22911,2024-03-08 08:32:35,2024-04-0217:45:54,,0,table_c
26345,1188,15853,2024-03-19 08:32:11,2024-04-1211:33:44,,0,table_c
7944,1188,4421,2024-04-02 18:18:36,2024-05-0811:50:50,,0,table_c
43606,1188,26291,2024-04-18 08:34:43,2024-04-2311:34:06,,0,table_c
7942,1188,43742,2024-05-08 11:51:25,2024-06-2711:45:51,2024-06-0315:12:30,1,table_d
46607,1188,16421,2024-05-08 11:54:10,2024-08-2709:46:36,2024-06-0315:12:37,1,table_d
69098,1188,39235,2024-05-13 15:53:45,2024-06-0812:27:45,,0,table_c
9169,1188,5210,2024-06-01 08:59:35,2024-06-2711:46:38,,0,table_c
7945,1188,28007,2024-06-13 11:14:55,2024-08-2809:04:42,,0,table_d
7946,1188,4226,2024-06-13 11:15:03,2024-08-2809:04:45,,0,table_c
7949,1188,4423,2024-08-28 09:05:33,2024-09-2909:46:53,,0,table_c
7950,1188,4226,2024-08-28 09:05:37,2024-09-2909:46:50,,0,table_c
36275,1188,22912,2024-09-14 22:02:33,2024-12-0915:33:42,2024-11-1209:24:09,2,table_c
26574,1188,16030,2024-09-18 12:59:27,2024-10-1518:53:27,,0,table_c
44799,1188,26891,2024-09-25 09:01:01,2024-10-1518:53:38,,0,table_c
7947,1188,4423,2024-09-29 09:47:13,2024-12-2514:48:34,2024-11-2708:45:14,2,table_c
7948,1188,4226,2024-09-29 09:47:14,2024-12-2514:49:44,2024-11-2708:45:18,2,table_c
31379,1188,19482,2024-11-21 11:34:05,2024-12-2514:49:15,,0,table_c
36274,1188,22912,2024-12-09 15:35:26,,,0,table_c
31380,1188,19482,2024-12-25 14:49:26,,,0,table_c
26541,1190,16017,2023-09-17 09:47:46,2023-12-1311:54:55,2023-11-1410:07:17,2,table_c
77959,1190,43664,2023-09-18 20:15:53,2023-12-1311:55:01,2023-11-1410:07:20,2,table_c
77536,1190,43462,2023-09-21 19:41:48,2023-12-2015:50:08,2023-11-1410:07:22,2,table_c
77537,1190,43463,2023-09-21 19:41:58,2023-12-2015:50:01,2023-11-1410:07:25,2,table_c
77538,1190,43323,2023-12-09 12:30:03,2024-01-1110:32:36,,0,table_c
77539,1190,24363,2023-12-09 12:30:11,2024-01-1110:32:43,,0,table_d
14917,1190,8572,2024-01-11 10:37:36,2024-01-1110:35:25,,0,table_c
12889,1190,7323,2024-02-19 11:48:44,2024-05-2011:34:57,2024-04-1711:04:32,2,table_c
12890,1190,7326,2024-02-19 11:50:06,2024-05-2011:34:54,2024-04-1711:04:35,2,table_c
12661,1190,7118,2024-02-22 15:49:22,2024-05-2212:09:42,2024-04-1711:04:40,2,table_c
71886,1190,41126,2024-02-26 11:37:10,2024-05-2212:09:50,2024-04-1711:04:42,2,table_c
12159,1190,6803,2024-02-26 12:57:17,2024-05-2212:10:02,2024-04-1711:04:45,2,table_c
55114,1190,30725,2024-02-26 14:15:20,2024-03-0917:36:33,,0,table_c
90753,1190,50990,2024-03-01 13:10:16,2024-05-3012:33:46,2024-04-2613:07:28,2,table_c
12888,1190,7317,2024-03-01 13:10:21,2024-04-0217:50:00,2024-03-2910:58:26,1,table_c
85967,1190,48335,2024-03-01 13:10:25,2024-04-0217:50:07,2024-03-2910:58:28,1,table_c
55115,1190,30988,2024-03-06 12:37:39,2024-10-2610:00:41,2024-08-2302:16:16,2,table_c
55112,1190,30726,2024-03-06 12:37:47,2024-03-0618:58:20,,0,table_c
58996,1190,32226,2024-03-06 12:37:52,2024-05-3119:05:31,2024-04-2613:07:35,2,table_c
55113,1190,31422,2024-03-06 12:38:05,2024-03-0618:58:12,,0,table_c
55111,1190,30726,2024-03-06 19:02:36,2024-03-1412:19:15,,0,table_c
93643,1190,52567,2024-03-07 20:23:38,2024-05-3119:05:36,2024-04-2613:07:38,2,table_c
93644,1190,30087,2024-03-07 20:23:49,2024-05-3119:05:46,2024-04-2613:07:41,2,table_d
59631,1190,33141,2024-03-08 22:58:59,2024-03-0917:38:21,,0,table_c
56584,1190,31636,2024-04-17 12:25:23,2024-07-0112:47:15,2024-06-1409:45:03,2,table_c
28737,1190,17492,2024-04-22 15:55:02,2024-08-2414:55:33,2024-06-1409:45:15,2,table_c
28738,1190,17493,2024-04-22 15:55:07,2024-08-2414:55:19,2024-06-1409:45:17,2,table_c
11470,1190,6328,2024-04-22 15:55:11,2024-05-2011:34:13,,0,table_c
28841,1190,17572,2024-04-22 15:55:15,2024-08-2414:55:08,2024-06-1409:45:19,2,table_c
16115,1190,8742,2024-04-26 17:28:34,2024-08-2414:55:01,2024-06-2313:55:15,2,table_d
23293,1190,13802,2024-05-09 09:04:34,2024-05-3119:06:28,,0,table_c
59632,1190,33142,2024-05-30 12:44:34,2024-06-1316:42:41,,0,table_c
70216,1190,40022,2024-06-14 10:34:30,2024-06-2209:52:16,,0,table_c
90827,1190,51040,2024-07-03 09:01:44,2024-08-2415:02:46,,0,table_c
56585,1190,31636,2024-07-07 16:26:35,2024-08-2414:54:53,,0,table_c
31363,1190,19447,2024-09-23 15:06:06,2024-12-2212:26:19,2024-11-2201:48:14,2,table_c
65426,1190,36872,2024-09-23 15:06:11,2024-12-0717:10:23,2024-11-2201:48:17,2,table_c
52544,1190,41341,2024-12-07 17:11:25,,,0,table_d
52543,1190,30407,2024-12-07 17:11:31,,,0,table_c
78272,1192,43840,2023-10-14 11:30:53,2024-01-0516:46:22,2023-12-0913:30:15,2,table_c
78273,1192,43843,2023-10-14 11:31:14,2024-01-0516:46:20,2023-12-0913:29:54,2,table_c
71900,1192,41140,2023-10-15 16:42:34,2024-01-0516:46:25,2023-12-0913:29:46,2,table_c
86704,1192,48734,2023-10-15 16:42:43,2024-01-0516:46:24,2023-12-0913:30:00,2,table_c
71901,1192,41140,2024-01-05 16:46:32,2024-02-2513:03:40,,0,table_c
86703,1192,48734,2024-01-05 16:46:34,2024-04-2416:23:10,2024-03-2611:26:55,2,table_c
78270,1192,43840,2024-01-05 16:46:35,2024-01-2012:51:01,,0,table_c
78271,1192,43843,2024-01-05 16:46:36,2024-01-2012:50:51,,0,table_c
87470,1192,49176,2024-03-04 20:34:01,2024-05-3118:53:34,2024-04-2710:18:52,2,table_c
87545,1192,49190,2024-03-04 20:34:06,2024-05-0816:22:12,2024-03-2611:26:47,1,table_c
86706,1192,6890,2024-04-24 16:23:16,2024-05-2811:35:17,,0,table_d
87544,1192,49190,2024-05-08 16:22:20,2024-06-1818:28:11,2024-05-3118:53:06,1,table_c
86702,1192,49014,2024-05-28 11:35:27,2024-10-2118:26:22,2024-09-2212:56:25,2,table_d
87469,1192,49176,2024-05-31 18:53:44,2024-08-2412:47:21,,0,table_c
87594,1192,49227,2024-08-24 13:55:32,2024-10-2118:17:53,2024-09-2212:56:13,1,table_c
87461,1192,49172,2024-08-24 13:55:54,2024-11-1815:08:44,2024-10-2118:13:46,2,table_c
87462,1192,49173,2024-08-24 13:56:05,2024-11-1815:08:42,2024-10-2118:14:04,2,table_c
87546,1192,49202,2024-08-24 13:56:29,2024-11-1815:08:50,2024-10-2118:13:25,2,table_c
86705,1192,54877,2024-08-24 13:56:37,2024-11-1815:08:35,2024-10-2118:13:53,2,table_d
87648,1192,49262,2024-10-21 18:25:44,,2025-01-19,4,table_c
86707,1192,48734,2024-10-21 18:26:37,,2025-01-19,4,table_c
87547,1192,49202,2024-11-18 15:08:59,2024-12-1619:23:32,,0,table_c
87463,1192,57863,2024-11-18 15:09:00,2024-12-1619:22:07,,0,table_d
87464,1192,49173,2024-11-18 15:09:04,,2025-01-17,2,table_c
86708,1192,48724,2024-11-18 15:09:07,2024-12-1619:23:20,,0,table_c
91997,1193,51677,2023-09-17 12:10:12,2023-12-1117:19:20,2023-11-1621:54:30,2,table_c
91993,1193,51716,2023-09-17 12:10:18,2023-12-1812:11:15,2024-12-1811:02:24,1,table_c
78772,1193,44054,2023-09-17 17:39:02,2024-01-1314:05:25,2023-11-1621:54:27,2,table_c
78775,1193,44090,2023-09-17 17:39:06,2023-12-1117:19:12,2023-11-1621:54:38,2,table_c
95084,1193,52818,2023-09-17 17:39:09,2023-12-1117:19:29,2023-11-1621:54:32,2,table_c
92000,1193,51591,2023-09-17 17:39:12,2023-12-1812:11:17,2023-11-1621:54:36,2,table_c
87529,1193,49192,2023-11-27 17:54:14,2024-01-1317:55:52,,0,table_c
87531,1193,49201,2023-11-27 17:54:24,2024-01-1317:55:21,,0,table_c
87523,1193,49200,2023-12-04 12:34:44,2024-01-1314:32:36,,0,table_c
87528,1193,41415,2023-12-04 12:34:48,2024-01-1314:33:36,,0,table_d
77153,1193,41632,2023-12-04 12:34:57,2024-01-1314:32:55,,0,table_d
73746,1193,42010,2023-12-04 12:35:03,2024-01-1314:32:46,,0,table_c
75048,1193,42368,2023-12-07 17:09:26,2024-01-1314:32:23,,0,table_c
78773,1193,43906,2023-12-07 17:09:30,2024-01-1314:02:23,,0,table_c
87453,1193,49169,2024-01-13 19:13:43,2024-01-1916:38:59,,0,table_c
87527,1193,49197,2024-01-14 16:44:50,2024-01-1916:38:49,,0,table_c
87525,1193,49193,2024-01-14 16:44:54,2024-01-1916:38:41,,0,table_c
87530,1193,49192,2024-01-14 16:44:59,2024-01-1916:38:30,,0,table_c
87526,1193,49201,2024-01-14 16:45:03,2024-01-1916:38:21,,0,table_c
91991,1193,51554,2024-02-20 16:38:25,2024-03-2213:22:24,,0,table_c
91994,1193,42507,2024-02-20 16:38:30,2024-03-2213:22:02,,0,table_d
25937,1193,15536,2024-02-20 16:39:18,2024-03-2213:22:43,,0,table_c
91992,1193,30052,2024-02-20 16:39:34,2024-03-2213:22:33,,0,table_d
77960,1193,43693,2024-03-03 17:03:06,2024-05-3114:50:59,2024-04-3014:50:37,2,table_c
95085,1193,53406,2024-03-04 21:47:22,2024-05-3114:48:58,2024-04-3014:50:44,2,table_c
87451,1193,53017,2024-04-25 19:07:53,2024-08-2712:28:44,2024-06-2208:23:17,2,table_d
87609,1193,49238,2024-04-25 19:08:14,2024-08-2712:26:31,2024-06-2208:23:40,2,table_c
87452,1193,49168,2024-04-25 19:08:21,2024-08-2712:28:33,2024-06-2208:23:29,2,table_c
97937,1193,55065,2024-04-25 19:08:26,2024-08-2712:26:39,2024-06-2208:23:33,2,table_c
98439,1193,55407,2024-04-25 19:08:31,2024-08-2712:29:27,2024-06-2208:23:36,2,table_c
31936,1193,19893,2024-06-10 19:00:55,2024-08-2712:27:04,,0,table_c
32306,1193,20088,2024-06-10 19:01:17,2024-08-2712:26:48,,0,table_c
33247,1193,20322,2024-06-10 19:01:29,2024-07-1320:00:20,,0,table_c
32307,1193,20162,2024-06-10 19:01:35,2024-07-1320:00:28,,0,table_c
32309,1193,20164,2024-06-10 19:01:45,2024-07-1320:00:11,,0,table_c
32308,1193,24466,2024-06-10 19:02:03,2024-08-2712:29:34,,0,table_d
32310,1193,20165,2024-06-10 19:02:08,2024-08-2712:29:07,,0,table_c
33246,1193,20780,2024-06-10 19:02:17,2024-08-2712:26:22,,0,table_c
86130,1193,48445,2024-08-09 19:38:56,2024-11-1514:07:03,2024-10-0608:45:08,2,table_c
86111,1193,48432,2024-08-09 19:38:59,2024-11-1514:07:12,2024-10-0608:45:04,2,table_c
92005,1193,51609,2024-08-12 19:57:39,2024-11-1514:07:22,2024-10-0819:57:57,2,table_c
92006,1193,51721,2024-08-12 19:57:42,2024-11-1514:06:34,2024-10-0819:58:00,2,table_c
91998,1193,51520,2024-09-07 21:52:06,2024-12-1016:41:05,2024-11-0410:26:57,2,table_c
91999,1193,43096,2024-09-07 21:52:30,2024-12-1016:37:49,2024-11-0410:27:01,2,table_d
92007,1193,51544,2024-11-15 14:30:28,,2024-12-1422:46:34,1,table_c
92001,1193,51719,2024-11-15 14:30:34,,2024-12-1422:46:36,1,table_c
92008,1193,51722,2024-11-15 14:30:44,2024-11-3019:46:43,,0,table_c
92004,1193,51663,2024-11-15 14:31:44,,2024-12-1422:46:31,1,table_c
92002,1193,51720,2024-11-20 13:37:56,,2024-12-1811:02:14,1,table_c
91996,1193,51717,2024-11-20 13:38:01,,2024-12-1811:02:28,1,table_c
92003,1193,42081,2024-11-20 13:38:08,,2024-12-1811:02:24,1,table_d
87454,1193,49170,2024-11-30 19:47:40,,2024-12-3012:31:01,1,table_c
77815,1193,42593,2024-11-30 20:48:02,,2024-12-3012:31:08,1,table_d
77154,1193,43112,2024-11-30 20:48:06,,2024-12-3012:30:57,1,table_d
21973,1202,12993,2023-09-19 17:31:07,2023-10-2116:53:51,,0,table_c
21972,1202,13,2023-09-19 17:31:11,2023-10-1118:00:52,,0,table_d
17967,1202,10462,2023-10-21 17:11:43,2023-12-1921:05:42,2023-12-1916:56:33,2,table_c
17968,1202,10463,2023-10-21 17:11:49,2023-11-2617:34:17,2023-11-1320:49:47,1,table_c
16783,1202,13085,2023-10-31 21:33:50,2023-12-1921:05:34,2023-11-2616:04:07,1,table_d
16782,1202,32120,2023-10-31 21:33:57,2023-12-1117:26:40,2023-11-2616:05:33,1,table_d
16784,1202,9814,2023-10-31 21:34:57,2024-01-1515:13:10,2023-12-2815:04:16,2,table_c
20439,1202,10228,2023-11-23 16:05:14,2023-12-1117:27:09,,0,table_d
20434,1202,11765,2023-11-26 17:57:59,2024-01-1817:54:55,2023-12-1916:56:44,1,table_c
20436,1202,12036,2023-11-26 17:58:12,2024-01-1515:12:54,2023-12-1916:56:47,1,table_c
19471,1202,11440,2023-12-19 21:25:25,2024-01-1515:13:04,,0,table_c
20824,1202,12264,2023-12-19 21:25:33,2024-01-1817:55:01,,0,table_c
20825,1202,12265,2023-12-19 21:25:39,2024-01-1817:55:06,,0,table_c
16400,1202,9599,2024-02-21 17:53:04,2024-03-0810:51:58,,0,table_c
22054,1202,13083,2024-02-21 17:53:10,2024-03-2420:30:38,2024-03-1514:20:44,1,table_c
22055,1202,13043,2024-02-21 17:53:16,2024-04-2417:59:43,2024-03-1514:20:48,1,table_c
22127,1202,13112,2024-02-21 17:53:23,2024-03-0810:51:44,,0,table_c
19470,1202,19472,2024-02-26 16:18:04,2024-04-2417:59:37,2024-03-2110:26:23,1,table_d
3438,1202,10147,2024-03-08 11:03:11,2024-06-1215:03:13,2024-05-0518:49:59,2,table_d
102825,1202,9619,2024-03-08 11:13:17,2024-06-1215:03:23,2024-05-0518:50:01,2,table_d
56721,1202,31761,2024-03-08 11:34:01,2024-03-2409:56:19,,0,table_c
65867,1202,37132,2024-03-08 11:34:09,2024-05-2209:53:53,2024-05-0518:50:03,2,table_c
43623,1202,24363,2024-03-08 11:34:14,2024-03-2409:56:24,,0,table_c
20437,1202,12037,2024-03-13 17:38:18,2024-04-2417:59:30,2024-04-0719:38:08,1,table_c
20438,1202,11750,2024-03-13 17:38:26,2024-03-2420:30:49,,0,table_c
20435,1202,11918,2024-03-23 17:49:52,2024-07-0320:14:22,2024-05-2110:26:43,2,table_c
20440,1202,11810,2024-03-23 17:49:58,2024-07-0320:14:30,2024-05-2110:26:46,2,table_c
67497,1202,12937,2024-06-12 15:29:03,2024-09-2517:05:58,2024-08-2422:34:51,1,table_d
6296,1202,3514,2024-10-15 16:07:56,,2024-12-1218:44:40,2,table_c
18442,1202,10750,2024-10-18 17:02:17,2024-11-2917:20:06,,0,table_c
69296,1202,39368,2024-10-18 17:02:22,2024-11-2716:07:38,,0,table_c
69308,1202,39376,2024-10-18 17:02:26,2024-11-2716:07:55,,0,table_c
21992,1202,13039,2024-10-21 10:58:10,2024-11-2716:07:58,,0,table_c
21991,1202,13038,2024-10-21 10:58:15,2024-11-2716:07:40,,0,table_c
18441,1202,10750,2024-11-29 17:20:24,,,0,table_c
36277,1202,22824,2024-11-29 17:27:56,,,0,table_c
36278,1202,22661,2024-11-29 17:28:00,,,0,table_c
16215,1202,9466,2024-12-12 16:22:17,,,0,table_c
16216,1202,37352,2024-12-12 16:22:27,,,0,table_d
21990,1202,13038,2024-12-12 16:22:32,,,0,table_c
62148,1218,34559,2023-09-21 16:15:53,2023-12-2115:55:44,2023-11-1809:03:39,2,table_c
61112,1218,33995,2023-09-25 08:31:02,2023-10-2317:41:42,,0,table_c
60160,1218,33404,2023-09-25 08:31:05,2023-10-2317:41:51,,0,table_c
60162,1218,33296,2023-09-25 08:31:15,2023-10-2317:41:10,,0,table_c
59905,1218,33256,2023-09-25 09:05:12,2023-10-2317:41:22,,0,table_c
60161,1218,33405,2023-09-25 09:05:31,2023-10-2317:41:30,,0,table_c
66720,1218,37690,2023-09-28 16:11:51,2023-10-3020:12:27,,0,table_c
66718,1218,37689,2023-09-28 16:11:55,2023-10-3020:12:55,,0,table_c
66721,1218,37691,2023-09-28 16:12:04,2023-10-3020:12:39,,0,table_c
66769,1218,37724,2023-09-28 16:12:14,2023-10-3020:12:48,,0,table_c
66882,1218,37804,2023-09-28 16:12:22,2023-10-3020:13:04,,0,table_c
66752,1218,37716,2023-09-28 16:12:25,2023-10-3020:13:12,,0,table_c
82903,1218,46187,2023-10-07 09:34:09,2023-12-2115:54:33,2023-11-2912:50:16,2,table_c
66753,1218,37717,2023-10-07 09:34:12,2023-10-1612:15:41,,0,table_c
66751,1218,37715,2023-10-07 09:34:16,2023-10-1612:15:47,,0,table_c
66754,1218,37718,2023-10-07 09:34:21,2023-10-1612:16:59,,0,table_c
82904,1218,34111,2023-10-09 20:31:06,2023-12-2115:54:56,2023-11-2912:50:19,2,table_d
69231,1218,39319,2023-10-09 20:31:10,2024-01-0810:21:47,2023-11-2912:50:30,2,table_c
66883,1218,37805,2023-10-09 20:31:16,2024-01-0810:21:53,2023-11-2912:50:32,2,table_c
62146,1218,34557,2023-10-25 12:20:42,2023-11-1516:46:18,,0,table_c
61841,1218,34361,2023-10-25 12:20:46,2023-11-1516:46:12,,0,table_c
62505,1218,34781,2023-10-25 12:20:49,2023-11-1516:46:04,,0,table_c
61465,1218,34102,2023-10-25 12:20:56,2023-11-1216:54:27,,0,table_c
62147,1218,34558,2023-10-25 12:21:05,2023-11-1216:54:15,,0,table_c
63909,1218,35744,2023-11-02 13:29:25,2023-11-1516:45:54,,0,table_c
66719,1218,37684,2023-11-15 18:16:42,2024-01-0810:22:12,2023-12-1309:23:11,1,table_c
66770,1218,17478,2023-11-15 18:16:46,2024-01-0810:22:27,2023-12-1309:23:05,1,table_d
70420,1218,40143,2023-11-15 18:16:51,2024-01-0810:22:19,2023-12-1309:23:07,1,table_c
70419,1218,40142,2023-11-15 18:16:54,2024-01-1111:13:27,2023-12-1309:23:09,1,table_c
70421,1218,40144,2023-11-15 18:16:58,2024-01-0810:22:05,2023-12-1309:23:02,1,table_c
91358,1218,51390,2023-11-23 17:31:45,2023-12-0813:08:40,,0,table_c
62149,1218,34547,2023-12-21 15:56:01,2024-01-1111:13:35,,0,table_d
71373,1218,40795,2023-12-21 18:18:31,2024-01-1111:13:29,,0,table_c
66791,1218,37728,2024-03-11 13:09:09,2024-06-1617:07:51,2024-05-0813:44:30,2,table_c
69596,1218,39560,2024-03-19 13:29:06,2024-06-1617:08:57,2024-05-0813:44:47,2,table_c
61466,1218,34181,2024-03-19 13:29:12,2024-06-1617:08:07,2024-05-0813:44:49,2,table_c
61467,1218,34182,2024-03-19 13:29:18,2024-06-1617:07:41,2024-05-0813:44:51,2,table_c
68163,1218,38594,2024-03-22 17:09:30,2024-04-2122:46:12,2024-04-1214:51:44,1,table_c
9802,1218,5666,2024-03-22 17:09:44,2024-05-2013:16:57,2024-04-1214:51:46,1,table_c
2085,1218,1236,2024-04-01 12:55:13,2024-09-0915:25:13,2024-05-3008:17:05,2,table_c
61464,1218,34154,2024-04-02 13:22:51,2024-09-0915:23:35,2024-05-3008:17:11,2,table_c
71107,1218,40541,2024-04-02 13:23:03,2024-09-0915:24:05,2024-05-3008:17:07,2,table_c
71106,1218,40611,2024-04-02 13:23:12,2024-09-0915:23:57,2024-05-3008:17:09,2,table_c
102832,1218,58506,2024-04-02 13:23:15,2024-09-0915:24:13,2024-05-3008:17:12,2,table_c
15754,1218,9140,2024-04-14 08:35:35,2024-05-1412:30:00,,0,table_c
102862,1218,58529,2024-09-09 17:13:28,2024-10-1014:01:32,,0,table_c
60674,1218,33887,2024-12-28 07:58:02,,,0,table_d
14329,1221,8174,2023-09-20 16:04:49,2023-09-2016:06:02,,0,table_c
63482,1221,35472,2023-09-20 17:23:54,2023-11-1912:18:27,2023-10-1822:05:49,1,table_c
62916,1221,35067,2023-09-20 17:23:58,2023-12-2412:57:57,2023-11-1819:26:52,2,table_c
14217,1221,6005,2023-09-21 15:52:53,2023-09-2115:54:24,,0,table_d
53054,1221,30603,2023-09-26 13:39:47,2023-10-2017:22:15,2023-10-1822:05:51,1,table_c
61468,1221,34093,2023-10-18 13:17:10,2023-11-1615:47:50,,0,table_c
59018,1221,32967,2023-10-19 16:29:57,2023-12-2412:57:51,,0,table_c
6818,1221,3763,2023-10-20 17:24:32,2023-11-1912:19:26,,0,table_c
28741,1221,17495,2023-11-02 16:04:47,2024-01-0114:42:02,2024-01-0114:14:20,2,table_c
28742,1221,17435,2023-11-02 16:04:57,2024-01-0114:41:56,2023-11-2920:18:32,1,table_c
28739,1221,17494,2023-11-02 16:05:02,2024-01-0114:41:50,2023-11-2920:18:34,1,table_c
30942,1221,19151,2024-01-01 14:55:32,2024-03-2815:40:02,2024-02-2214:17:56,1,table_c
30943,1221,19150,2024-01-01 14:55:38,2024-03-1517:30:50,2024-02-2214:17:58,1,table_c
6819,1221,3802,2024-01-11 11:29:35,2024-03-2918:41:15,2024-02-2214:18:03,1,table_c
62917,1221,35067,2024-01-11 11:29:37,2024-03-2811:37:48,2024-02-2214:18:04,1,table_c
28743,1221,17494,2024-01-11 17:00:33,2024-03-2815:40:08,2024-02-2214:18:05,1,table_c
33248,1221,20848,2024-01-11 17:00:50,2024-03-2815:39:53,2024-02-2214:18:07,1,table_c
28744,1221,17435,2024-01-11 17:00:57,2024-03-2811:37:34,2024-02-2214:18:08,1,table_c
28740,1221,16991,2024-01-11 17:01:09,2024-03-2811:37:29,2024-02-2214:18:09,1,table_d
62914,1221,35065,2024-02-26 17:15:11,2024-03-2815:40:22,,0,table_c
62915,1221,35066,2024-02-26 17:15:35,2024-03-2811:38:00,,0,table_c
